tweet_id,likes,user_likes,date_time,retweets
813127251579564032,12015,146140,2016-12-25 21:00:18,3189
813112105746448384,10451,146140,2016-12-25 20:00:07,2792
813096984823349248,10723,146140,2016-12-25 19:00:02,3683
813081950185472002,10036,146140,2016-12-25 18:00:17,2827
813066809284972545,8068,146140,2016-12-25 17:00:08,1993
813051746834595840,21278,146141,2016-12-25 16:00:16,7497
812781120811126785,7688,146140,2016-12-24 22:04:54,1943
812709060537683968,6726,146140,2016-12-24 17:18:34,1457
812503143955202048,6171,146140,2016-12-24 03:40:19,1241
812466873996607488,8080,146140,2016-12-24 01:16:12,1967
812372279581671427,13856,146140,2016-12-23 19:00:19,3730
811985624773361665,7373,146140,2016-12-22 17:23:53,1429
811744202451197953,7659,146140,2016-12-22 01:24:33,1630
811647686436880384,5693,146141,2016-12-21 19:01:02,757
811627233043480576,12966,146140,2016-12-21 17:39:46,3142
811386762094317568,21251,146140,2016-12-21 01:44:13,6498
810984652412424192,5424,146140,2016-12-19 23:06:23,1464
810896069567610880,9155,146140,2016-12-19 17:14:23,1806
810657578271330305,11136,146140,2016-12-19 01:26:42,2701
810284430598270976,35817,146140,2016-12-18 00:43:57,11514
810254108431155201,14933,146140,2016-12-17 22:43:27,3437
809920764300447744,15778,146140,2016-12-17 00:38:52,4014
809808892968534016,0,146140,2016-12-16 17:14:20,4989
809448704142938112,7044,146140,2016-12-15 17:23:04,1495
809220051211603969,20235,146140,2016-12-15 02:14:29,5708
809084759137812480,13444,146140,2016-12-14 17:16:53,3593
808838249661788160,10270,146140,2016-12-14 00:57:20,3105
808733504066486276,8030,146140,2016-12-13 18:01:07,2204
808501579447930884,11485,146140,2016-12-13 02:39:32,2658
808344865868283904,43257,146140,2016-12-12 16:16:49,21285
808134635716833280,0,146140,2016-12-12 02:21:26,6054
808106460588765185,8926,146140,2016-12-12 00:29:28,2245
808001312164028416,12734,146140,2016-12-11 17:31:39,3603
807621403335917568,14824,146140,2016-12-10 16:22:02,3690
807106840509214720,120228,146140,2016-12-09 06:17:20,56503
807059379405148160,0,146140,2016-12-09 03:08:45,7492
807010152071229440,13287,146140,2016-12-08 23:53:08,3941
806629075125202948,75961,146140,2016-12-07 22:38:52,35344
806620845233815552,0,146140,2016-12-07 22:06:10,5641
806576416489959424,4966,146140,2016-12-07 19:09:37,1984
806542213899489280,10387,146140,2016-12-07 16:53:43,2401
806242860592926720,0,146140,2016-12-06 21:04:11,11867
806219024703037440,6528,146140,2016-12-06 19:29:28,1217
805958939288408065,0,146140,2016-12-06 02:15:59,5475
805932879469572096,8410,146140,2016-12-06 00:32:26,1955
805826884734976000,6682,146140,2016-12-05 17:31:15,1866
805823200554876929,0,146140,2016-12-05 17:16:37,8192
805520635690676224,5838,146140,2016-12-04 21:14:20,1687
805487436403003392,8938,146140,2016-12-04 19:02:24,2569
805207613751304193,7966,146140,2016-12-04 00:30:29,1753
804738756058218496,13923,146140,2016-12-02 17:27:25,3893
804475857670639616,6237,146140,2016-12-02 00:02:45,2054
804413760345620481,0,146140,2016-12-01 19:56:00,3303
804026241225523202,45231,146140,2016-11-30 18:16:08,16488
803773340896923648,10222,146140,2016-11-30 01:31:12,2801
803692223237865472,0,146140,2016-11-29 20:08:52,7574
803638050916102144,11118,146140,2016-11-29 16:33:36,4222
803380650405482500,7904,146140,2016-11-28 23:30:47,1899
803321560782307329,0,146140,2016-11-28 19:35:59,5436
803276597545603072,10186,146140,2016-11-28 16:37:19,2508
802952499103731712,9154,146140,2016-11-27 19:09:28,2049
802624713319034886,0,146140,2016-11-26 21:26:58,2972
802600418706604034,7222,146140,2016-11-26 19:50:26,1500
802572683846291456,9076,146140,2016-11-26 18:00:13,2565
802323869084381190,16485,146140,2016-11-26 01:31:31,5947
802265048156610565,6885,146140,2016-11-25 21:37:47,1405
802239329049477120,9230,146140,2016-11-25 19:55:35,2679
802185808107208704,0,146140,2016-11-25 16:22:55,278
801958328846974976,7874,146140,2016-11-25 01:18:59,1750
801854953262350336,1808,146140,2016-11-24 18:28:13,243
801538201127157760,8358,146140,2016-11-23 21:29:33,2111
801285448605831168,6154,146140,2016-11-23 04:45:12,839
801167903437357056,24899,146140,2016-11-22 20:58:07,6054
801127390143516673,0,146140,2016-11-22 18:17:08,4029
801115127852503040,8204,146140,2016-11-22 17:28:25,2146
800859414831898624,697,146140,2016-11-22 00:32:18,98
800855607700029440,0,146140,2016-11-22 00:17:10,1640
800751577355128832,10734,146140,2016-11-21 17:23:47,2855
800513324630806528,13355,146140,2016-11-21 01:37:04,3045
800459316964663297,9667,146140,2016-11-20 22:02:27,2219
800443802682937345,0,146140,2016-11-20 21:00:48,4413
800388270626521089,11334,146140,2016-11-20 17:20:08,2867
800188575492947969,0,146140,2016-11-20 04:06:37,4020
800141422401830912,15539,146140,2016-11-20 00:59:15,2597
800018252395122689,28844,146140,2016-11-19 16:49:49,13441
799774291445383169,0,146140,2016-11-19 00:40:24,4792
799757965289017345,8533,146140,2016-11-18 23:35:32,2209
799422933579902976,8196,146140,2016-11-18 01:24:14,1966
799308762079035393,0,146140,2016-11-17 17:50:33,5590
799297110730567681,10053,146140,2016-11-17 17:04:16,2817
799063482566066176,8201,146140,2016-11-17 01:35:54,2512
798933969379225600,13307,146140,2016-11-16 17:01:16,4562
798925684722855936,7620,146140,2016-11-16 16:28:21,1472
798705661114773508,0,146140,2016-11-16 01:54:03,6780
798701998996647937,0,146140,2016-11-16 01:39:30,7948
798697898615730177,0,146140,2016-11-16 01:23:12,6640
798694562394996736,0,146140,2016-11-16 01:09:57,5061
798686750113755136,0,146140,2016-11-16 00:38:54,2383
798682547630837760,0,146140,2016-11-16 00:22:12,4810
798673117451325440,0,146140,2016-11-15 23:44:44,5663
798665375516884993,0,146140,2016-11-15 23:13:58,3989
798644042770751489,0,146140,2016-11-15 21:49:12,1888
798628517273620480,0,146140,2016-11-15 20:47:30,2016
798585098161549313,0,146140,2016-11-15 17:54:59,5836
798576900688019456,0,146140,2016-11-15 17:22:24,5968
798340744599797760,0,146140,2016-11-15 01:44:00,3418
798209839306514432,10599,146140,2016-11-14 17:03:50,2613
797971864723324932,11799,146140,2016-11-14 01:18:12,3175
797545162159308800,14796,146140,2016-11-12 21:02:38,4964
797236660651966464,20299,146140,2016-11-12 00:36:46,6723
797165961484890113,227,146140,2016-11-11 19:55:50,26
796904159865868288,0,146140,2016-11-11 02:35:32,9103
796865951799083009,7820,146140,2016-11-11 00:03:42,1954
796759840936919040,12039,146140,2016-11-10 17:02:03,3100
796563435802726400,0,146140,2016-11-10 04:01:37,7420
796484825502875648,7704,146140,2016-11-09 22:49:15,1797
796387464403357696,11186,146140,2016-11-09 16:22:22,4237
796177847564038144,0,146140,2016-11-09 02:29:25,14572
796149749086875649,32795,146140,2016-11-09 00:37:46,14572
796125600683540480,5045,146140,2016-11-08 23:01:49,1846
796116448414461957,9259,146140,2016-11-08 22:25:27,2467
796080075804475393,8600,146140,2016-11-08 20:00:55,2359
796031486298386433,10986,146140,2016-11-08 16:47:50,3786
795464331001561088,50455,146140,2016-11-07 03:14:10,24134
795400264262053889,10234,146140,2016-11-06 22:59:35,2938
795076730285391872,16467,146140,2016-11-06 01:33:58,5542
794983741416415232,0,146140,2016-11-05 19:24:28,3443
794926597468000259,10420,146140,2016-11-05 15:37:24,2356
794355576146903043,0,146140,2016-11-04 01:48:22,10518
794332329137291264,9742,146140,2016-11-04 00:15:59,2736
794205286408003585,9384,146140,2016-11-03 15:51:10,3390
793962221541933056,17113,146140,2016-11-02 23:45:19,4989
793845145112371200,9380,146140,2016-11-02 16:00:06,1907
793614319594401792,0,146140,2016-11-02 00:42:53,3203
793601777308463104,8118,146140,2016-11-01 23:53:02,1659
793500921481273345,10849,146140,2016-11-01 17:12:16,2425
793286476301799424,24992,146140,2016-11-01 03:00:09,9350
793271401113350145,8844,146140,2016-11-01 02:00:14,2439
793256262322548741,20310,146140,2016-11-01 01:00:05,8518
793241302385262592,10687,146140,2016-11-01 00:00:38,3366
793226087023144960,10003,146140,2016-10-31 23:00:11,2931
793210959003287553,9086,146140,2016-10-31 22:00:04,2852
793195938047070209,15555,146140,2016-10-31 21:00:23,5741
793180763617361921,7055,146140,2016-10-31 20:00:05,2041
793165685325201412,9569,146140,2016-10-31 19:00:10,2847
793150605191548928,6284,146140,2016-10-31 18:00:14,1737
793135492858580992,6543,146140,2016-10-31 17:00:11,2548
793120401413079041,12888,146140,2016-10-31 16:00:13,4002
792913359805018113,14572,146140,2016-10-31 02:17:31,4058
792883833364439040,11498,146140,2016-10-31 00:20:11,4358
792773781206999040,7484,146140,2016-10-30 17:02:53,1709
792394556390137856,13678,146140,2016-10-29 15:55:58,4381
792050063153438720,7264,146140,2016-10-28 17:07:05,1842
791821351946420224,0,146140,2016-10-28 01:58:16,21498
791784077045166082,0,146140,2016-10-27 23:30:09,9785
791780927877898241,0,146140,2016-10-27 23:17:38,3898
791774931465953280,45884,146140,2016-10-27 22:53:48,22642
791672322847637504,11942,146140,2016-10-27 16:06:04,3203
791406955684368384,13346,146140,2016-10-26 22:31:36,4203
791312159183634433,8942,146140,2016-10-26 16:14:55,2590
791026214425268224,0,146140,2016-10-25 21:18:40,4184
790987426131050500,9987,146140,2016-10-25 18:44:32,2177
790946055508652032,16921,146140,2016-10-25 16:00:09,4778
790723298204217344,0,146140,2016-10-25 01:14:59,2357
790698755171364864,8359,146140,2016-10-24 23:37:28,1965
790581949425475584,20993,146140,2016-10-24 15:53:19,7301
790337589677002753,7953,146140,2016-10-23 23:42:19,1915
790277117346975746,12764,146140,2016-10-23 19:42:02,3237
790227638568808452,0,146140,2016-10-23 16:25:25,3641
789986466051088384,9413,146140,2016-10-23 00:27:05,2357
789960241177853952,0,146140,2016-10-22 22:42:52,4199
789903600034189313,10515,146140,2016-10-22 18:57:48,4216
789628658055020548,7609,146140,2016-10-22 00:45:17,1802
789599242079838210,6874,146140,2016-10-21 22:48:24,1965
789530877013393408,11915,146140,2016-10-21 18:16:44,3443
789314372632018944,8790,146140,2016-10-21 03:56:25,2337
789280767834746880,0,146140,2016-10-21 01:42:53,5038
789268448748703744,9249,146140,2016-10-21 00:53:56,2653
789137962068021249,9870,146140,2016-10-20 16:15:26,2853
788908386943430656,27860,146140,2016-10-20 01:03:11,12713
788765914992902144,27785,146140,2016-10-19 15:37:03,10518
788552643979468800,0,146140,2016-10-19 01:29:35,7315
788412144018661376,15780,146140,2016-10-18 16:11:17,5369
788178268662984705,7338,146140,2016-10-18 00:41:57,2137
788150585577050112,6222,146140,2016-10-17 22:51:57,1312
788070120937619456,0,146140,2016-10-17 17:32:13,3497
788039637453406209,6227,146140,2016-10-17 15:31:05,1349
787810552592695296,8778,146140,2016-10-17 00:20:47,3104
787717603741622272,10427,146140,2016-10-16 18:11:26,2834
787397959788929025,11066,146140,2016-10-15 21:01:17,2895
787322443945877504,7899,146140,2016-10-15 16:01:13,1774
787111942498508800,0,146140,2016-10-15 02:04:45,6871
786963064373534720,27022,146140,2016-10-14 16:13:10,8118
786729988674449408,0,146140,2016-10-14 00:47:00,2467
786709082849828864,18520,146140,2016-10-13 23:23:56,6222
786664955043049472,10757,146140,2016-10-13 20:28:35,2605
786595970293370880,9581,146140,2016-10-13 15:54:28,3172
786363235746385920,11052,146140,2016-10-13 00:29:39,3572
786286427768250368,8090,146140,2016-10-12 19:24:27,2895
786233965241827333,15491,146140,2016-10-12 15:55:59,4831
786051337297522688,1445,146140,2016-10-12 03:50:17,157
786036967502913536,0,146140,2016-10-12 02:53:11,7146
785927819176054784,11558,146140,2016-10-11 19:39:28,3241
785872687017132033,6787,146140,2016-10-11 16:00:24,1847
785639753186217984,7955,146140,2016-10-11 00:34:48,2272
785533386513321988,9240,146140,2016-10-10 17:32:08,2032
785515384317313025,6204,146140,2016-10-10 16:20:36,1281
785264754247995392,7366,146140,2016-10-09 23:44:41,1669
785170936622350336,12199,146140,2016-10-09 17:31:53,4916
784826020293709826,10258,146140,2016-10-08 18:41:19,3303
784517518371221505,9098,146140,2016-10-07 22:15:26,2583
784431430411685888,5774,146140,2016-10-07 16:33:21,1290
784183165795655680,20369,146140,2016-10-07 00:06:50,8192
784057939640352768,30183,146140,2016-10-06 15:49:14,11304
783839966405230592,30444,146140,2016-10-06 01:23:05,10947
783821107061198850,7454,146140,2016-10-06 00:08:09,2004
783695101801398276,10601,146140,2016-10-05 15:47:27,3271
783466772167098368,8573,146140,2016-10-05 00:40:09,2283
783391753726550016,17111,146140,2016-10-04 19:42:03,5568
783347506784731136,0,146140,2016-10-04 16:46:14,5636
783334639985389568,29529,146140,2016-10-04 15:55:06,11867
783085703974514689,8257,146140,2016-10-03 23:25:55,2234
782969140009107456,24430,146140,2016-10-03 15:42:44,7492
782747134529531904,7571,146140,2016-10-03 01:00:34,1433
782722598790725632,17489,146140,2016-10-02 23:23:04,5475
782598640137187329,7901,146140,2016-10-02 15:10:30,1901
782305867769217024,16867,146140,2016-10-01 19:47:08,5653
782021823840026624,0,146140,2016-10-01 00:58:26,6299
781955203444699136,11264,146140,2016-09-30 20:33:43,3419
781661882474196992,10562,146140,2016-09-30 01:08:10,2759
781655249211752448,4036,146140,2016-09-30 00:41:48,1144
781524693396357120,20993,146140,2016-09-29 16:03:01,5641
781308096455073793,7224,146140,2016-09-29 01:42:20,2586
781251288990355457,8538,146140,2016-09-28 21:56:36,2108
781163403222056960,9926,146140,2016-09-28 16:07:23,2780
780931614150983680,21897,146140,2016-09-28 00:46:20,7420
780858289093574656,7271,146140,2016-09-27 19:54:58,2041
780800785462489090,5554,146140,2016-09-27 16:06:28,1323
780601303617732608,12259,146140,2016-09-27 02:53:48,3391
780543529827336192,6379,146140,2016-09-26 23:04:13,1765
780496263422808064,0,146140,2016-09-26 19:56:24,3750
780476555013349377,0,146140,2016-09-26 18:38:05,115
780459368902959104,5354,146140,2016-09-26 17:29:48,1091
780192070812196864,8810,146140,2016-09-25 23:47:39,2277
780092040432480260,0,146140,2016-09-25 17:10:10,2333
780074436359819264,12311,146140,2016-09-25 16:00:13,5047
779834332596887552,19115,146140,2016-09-25 00:06:08,7146
779377524342161408,8902,146140,2016-09-23 17:50:56,3150
779124354206535695,0,146140,2016-09-23 01:04:56,18551
779056095788752897,14922,146140,2016-09-22 20:33:42,4595
778990705243029504,20194,146140,2016-09-22 16:13:51,7294
778774459159379968,0,146140,2016-09-22 01:54:34,10020
778764940568104960,876,146140,2016-09-22 01:16:45,366
778748913645780993,6960,146140,2016-09-22 00:13:04,1329
778650543019483137,5838,146140,2016-09-21 17:42:10,1525
778624900596654080,4687,146140,2016-09-21 16:00:17,1020
778408200802557953,13754,146140,2016-09-21 01:39:11,4381
778396591732486144,0,146140,2016-09-21 00:53:04,12400
778383385161035776,5900,146140,2016-09-21 00:00:35,1118
778286810187399168,10479,146140,2016-09-20 17:36:50,3338
778039087836069888,8598,146140,2016-09-20 01:12:28,2680
778027034220126208,6616,146140,2016-09-20 00:24:34,1637
777953400541634568,0,146140,2016-09-19 19:31:59,3568
777885040357281792,6401,146140,2016-09-19 15:00:20,1647
777684233540206592,11335,146140,2016-09-19 01:42:24,2972
777641927919427584,0,146140,2016-09-18 22:54:18,4286
777621514455814149,8830,146140,2016-09-18 21:33:11,2528
777189768882946048,14412,146140,2016-09-17 16:57:35,4351
776819012571455488,0,146140,2016-09-16 16:24:19,13856
776813020089548800,4928,146140,2016-09-16 16:00:31,1224
776477788987613185,8900,146140,2016-09-15 17:48:25,2814
776249906839351296,0,146141,2016-09-15 02:42:54,9237
776218204058357768,30179,146140,2016-09-15 00:36:55,16039
776201521193218049,9703,146140,2016-09-14 23:30:38,2540
776113305656188928,11867,146140,2016-09-14 17:40:06,4413
776088319444877312,1856,146140,2016-09-14 16:00:49,153
775898661951791106,0,146140,2016-09-14 03:27:11,16709
775842724423557120,11821,146140,2016-09-13 23:44:54,2685
775733305207554048,13990,146140,2016-09-13 16:30:07,4029
775729183532220416,13105,146140,2016-09-13 16:13:44,4648
775364825476165632,7456,146140,2016-09-12 16:05:54,3001
775350846108426240,10261,146140,2016-09-12 15:10:21,3947
775085132600442880,15688,146140,2016-09-11 21:34:30,4792
774757898236878852,8675,146140,2016-09-10 23:54:11,1804
774639387460112384,6785,146141,2016-09-10 16:03:16,1754
774314403806253056,21963,146140,2016-09-09 18:31:54,5590
773985732834758656,10814,146140,2016-09-08 20:45:53,3911
773922284943896577,6447,146140,2016-09-08 16:33:46,1765
773704687002451968,6656,146140,2016-09-08 02:09:06,1646
773670353721753600,5390,146140,2016-09-07 23:52:41,1325
773547596996571136,22284,146140,2016-09-07 15:44:53,6235
773336787167145985,0,146140,2016-09-07 01:47:12,5131
773308824254029826,23496,146140,2016-09-06 23:56:05,7542
773247561583001600,9534,146140,2016-09-06 19:52:39,3286
773191612633579521,10077,146140,2016-09-06 16:10:20,4186
772877495989305348,8633,146140,2016-09-05 19:22:09,3914
772826264096874500,8127,146140,2016-09-05 15:58:34,2370
772615324260794368,0,146140,2016-09-05 02:00:22,3419
772581559778025472,6555,146140,2016-09-04 23:46:12,1713
772193107915964416,6094,146140,2016-09-03 22:02:38,1405
772152991789019136,3831,146140,2016-09-03 19:23:13,1142
772117678702071809,3805,146140,2016-09-03 17:02:54,749
772114945936949249,2745,146140,2016-09-03 16:52:02,472
772102971039580160,4029,146140,2016-09-03 16:04:27,950
771908950375665664,6641,146141,2016-09-03 03:13:29,1925
771770456517009408,12100,146140,2016-09-02 18:03:10,3418
771500966810099713,8315,146140,2016-09-02 00:12:18,2634
771380798096281600,10543,146140,2016-09-01 16:14:48,5131
771171053431250945,0,146140,2016-09-01 02:21:21,7537
771136648247640064,9213,146140,2016-09-01 00:04:38,2955
771102124360998913,6276,146140,2016-08-31 21:47:27,1455
771014301343748096,6925,146140,2016-08-31 15:58:28,1672
770787852854652928,4958,146140,2016-08-31 00:58:39,1210
770772759874076672,5206,146140,2016-08-30 23:58:40,1427
770655142660169732,7388,146140,2016-08-30 16:11:18,1782
770414278348247044,6370,146140,2016-08-30 00:14:12,2120
770293558247038976,6285,146140,2016-08-29 16:14:30,1496
770093767776997377,0,146140,2016-08-29 03:00:36,3083
770069151037685760,7642,146140,2016-08-29 01:22:47,2318
769940425801170949,31563,146140,2016-08-28 16:51:16,9651
769695466921623552,6452,146140,2016-08-28 00:37:54,1696
769335591808995329,0,146140,2016-08-27 00:47:53,7791
769212283578875904,5428,146140,2016-08-26 16:37:54,1738
768970937022709760,14444,146140,2016-08-26 00:38:52,6570
768909767477751808,0,146140,2016-08-25 20:35:48,2699
768855141948723200,4226,146140,2016-08-25 16:58:45,897
768609597686943744,4152,146140,2016-08-25 00:43:02,1216
768596291618299904,5066,146140,2016-08-24 23:50:10,1292
768554158521745409,0,146140,2016-08-24 21:02:45,5896
768473857036525572,13700,146140,2016-08-24 15:43:39,3465
768193404517830656,10927,146140,2016-08-23 21:09:14,3568
767884188863397888,4765,146140,2016-08-23 00:40:31,1392
767754930266464257,16090,146140,2016-08-22 16:06:54,5436
767500508068192258,7539,146140,2016-08-21 23:15:55,2362
767191397493538821,12375,146140,2016-08-21 02:47:37,3789
767122157629476866,10228,146140,2016-08-20 22:12:29,2876
766864461642756096,0,146140,2016-08-20 05:08:29,5678
766793450729734144,5093,146140,2016-08-20 00:26:19,1365
766714921925144576,2624,146140,2016-08-19 19:14:16,380
766693177336135680,4033,146140,2016-08-19 17:47:52,803
766423258543644672,6025,146140,2016-08-18 23:55:18,1606
766313316352462849,6825,146140,2016-08-18 16:38:26,1904
766078092750233600,0,146140,2016-08-18 01:03:45,2647
766069199026450432,4248,146140,2016-08-18 00:28:24,857
766008592277377025,3762,146141,2016-08-17 20:27:34,503
765719909049503744,7263,146140,2016-08-17 01:20:27,2166
765669560888528897,5209,146140,2016-08-16 22:00:23,1233
765395769549590528,26737,146140,2016-08-16 03:52:26,3407
765371061932261376,7104,146140,2016-08-16 02:14:15,2187
765222098633691136,11681,146140,2016-08-15 16:22:20,3419
764857477905154048,6482,146140,2016-08-14 16:13:27,1788
764259802650378240,6045,146140,2016-08-13 00:38:30,1509
763956972077010945,762,146140,2016-08-12 04:35:10,55
763837565564780549,12645,146140,2016-08-11 20:40:41,4184
763183847194451968,5409,146140,2016-08-10 01:23:03,1480
763167063695355904,0,146140,2016-08-10 00:16:21,3042
763103485927849985,7384,146140,2016-08-09 20:03:43,2308
762699858130116608,12192,146140,2016-08-08 17:19:51,3641
762471784394268675,11260,146140,2016-08-08 02:13:34,6450
762464539388485633,10342,146140,2016-08-08 01:44:46,4199
762316489655476224,4817,146140,2016-08-07 15:56:28,1128
762035686371364864,32004,146140,2016-08-06 21:20:40,15626
761976711479193600,5423,146140,2016-08-06 17:26:19,2023
761750502866649088,0,146140,2016-08-06 02:27:27,3940
761745352076779520,4288,146140,2016-08-06 02:06:59,868
761672994376806400,49695,146140,2016-08-05 21:19:27,29263
761599872357261312,4137,146140,2016-08-05 16:28:54,1194
761371037149827077,0,146140,2016-08-05 01:19:35,18146
761334018830917632,5211,146140,2016-08-04 22:52:29,1460
761292947749015552,4502,146140,2016-08-04 20:09:17,1089
761227390836215808,5341,146140,2016-08-04 15:48:47,1573
761004547850530816,11360,146140,2016-08-04 01:03:17,3497
760893934457552897,3824,146140,2016-08-03 17:43:45,984
760656994973933572,6598,146140,2016-08-03 02:02:14,1921
760641137271070720,4996,146140,2016-08-03 00:59:13,1306
760539183865880579,7581,146140,2016-08-02 18:14:06,3637
760521673607086080,4231,146140,2016-08-02 17:04:31,1391
760290219849637889,26895,146140,2016-08-02 01:44:48,11546
760252756032651264,3951,146140,2016-08-01 23:15:56,870
760190180481531904,5713,146140,2016-08-01 19:07:17,1815
760153949710192640,0,146140,2016-08-01 16:43:19,31
759943073749200896,5968,146140,2016-08-01 02:45:22,2089
759923798737051648,14709,146140,2016-08-01 01:28:46,5678
759846353224826880,6750,146140,2016-07-31 20:21:02,1982
759793422261743616,5974,146140,2016-07-31 16:50:42,1923
759557299618865152,4714,146140,2016-07-31 01:12:26,1192
759447681597108224,8508,146140,2016-07-30 17:56:51,2467
759446261539934208,1674,146140,2016-07-30 17:51:13,492
759197388317847553,6085,146140,2016-07-30 01:22:17,1954
759159934323924993,0,146140,2016-07-29 22:53:27,1159
759099523532779520,14553,146140,2016-07-29 18:53:24,4187
759047813560868866,6501,146140,2016-07-29 15:27:55,2029
758854675097526272,3555,146140,2016-07-29 02:40:28,901
758828659922702336,11234,146140,2016-07-29 00:57:05,3849
758740312047005698,5748,146140,2016-07-28 19:06:01,1618
758474966123810816,3815,146140,2016-07-28 01:31:38,1006
758467244762497024,4797,146140,2016-07-28 01:00:57,2223
758405701903519748,5218,146140,2016-07-27 20:56:24,1918
758355060040593408,3399,146140,2016-07-27 17:35:10,1077
758099635764359168,19105,146140,2016-07-27 00:40:12,10020
758041019896193024,2706,146140,2016-07-26 20:47:17,377
757741869644341248,6884,146140,2016-07-26 00:58:34,3261
757729163776290825,0,146140,2016-07-26 00:08:05,7958
757725642876129280,4547,146140,2016-07-25 23:54:05,1218
757611664640446465,4575,146140,2016-07-25 16:21:11,1112
757597904299253760,0,146140,2016-07-25 15:26:30,301
757596066325864448,4341,146140,2016-07-25 15:19:12,1062
757400162377592832,15175,146140,2016-07-25 02:20:45,6877
757393109802180609,5826,146140,2016-07-25 01:52:43,1743
757354760399941633,4525,146140,2016-07-24 23:20:20,1426
756998049151549440,6294,146140,2016-07-23 23:42:53,1991
756939218950160384,6655,146140,2016-07-23 19:49:07,2016
756651752796094464,5062,146140,2016-07-23 00:46:50,1307
756526248105566208,10431,146140,2016-07-22 16:28:07,3598
756303284449767430,3936,146140,2016-07-22 01:42:09,1098
756288534030475264,44058,146140,2016-07-22 00:43:32,17746
756275833623502848,6422,146140,2016-07-21 23:53:04,1536
755955933503782912,7330,146140,2016-07-21 02:41:54,2893
755206590534418437,16450,146140,2016-07-19 01:04:16,5380
755110668769038337,21220,146140,2016-07-18 18:43:07,11118
754874841593970688,0,146140,2016-07-18 03:06:01,7928
754856583969079297,6905,146140,2016-07-18 01:53:28,2534
754747087846248448,2592,146140,2016-07-17 18:38:22,523
754482103782404096,5294,146140,2016-07-17 01:05:25,1958
754449512966619136,3757,146140,2016-07-16 22:55:55,735
754120377874386944,7894,146140,2016-07-16 01:08:03,2360
753655901052166144,5843,146140,2016-07-14 18:22:23,2173
753420520834629632,7919,146140,2016-07-14 02:47:04,3577
753398408988139520,5760,146140,2016-07-14 01:19:12,1904
753375668877008896,7645,146140,2016-07-13 23:48:51,2333
753298634498793472,0,146140,2016-07-13 18:42:44,5706
753294487569522689,3369,146140,2016-07-13 18:26:16,1045
753039830821511168,37132,146140,2016-07-13 01:34:21,20904
753026973505581056,3922,146140,2016-07-13 00:43:15,968
752932432744185856,12643,146140,2016-07-12 18:27:35,6871
752917284578922496,6935,146140,2016-07-12 17:27:23,1585
752701944171524096,0,146140,2016-07-12 03:11:42,2874
752682090207055872,6007,146140,2016-07-12 01:52:49,1596
752660715232722944,4372,146140,2016-07-12 00:27:52,1557
752568224206688256,5507,146140,2016-07-11 18:20:21,2288
752519690950500352,7369,146140,2016-07-11 15:07:30,3440
752334515931054080,3818,146140,2016-07-11 02:51:40,1097
752309394570878976,0,146140,2016-07-11 01:11:51,16248
752173152931807232,5961,146140,2016-07-10 16:10:29,1842
751950017322246144,3057,146140,2016-07-10 01:23:49,918
751937170840121344,5190,146140,2016-07-10 00:32:46,1336
751830394383790080,5812,146140,2016-07-09 17:28:29,1947
751793661361422336,5831,146140,2016-07-09 15:02:31,2903
751598357617971201,7915,146140,2016-07-09 02:06:27,3044
751583847268179968,4391,146140,2016-07-09 01:08:47,1101
751538714308972544,5037,146140,2016-07-08 22:09:27,1264
751456908746354688,3216,146140,2016-07-08 16:44:23,1002
751251247299190784,12509,146140,2016-07-08 03:07:09,5884
751205363882532864,6316,146140,2016-07-08 00:04:50,1815
751132876104687617,5064,146140,2016-07-07 19:16:47,1294
750868782890057730,4783,146140,2016-07-07 01:47:22,1364
750719632563142656,13170,146140,2016-07-06 15:54:42,5038
750506206503038976,4434,146140,2016-07-06 01:46:38,1143
750429297815552001,13150,146140,2016-07-05 20:41:01,4286
750383411068534784,4558,146140,2016-07-05 17:38:41,1154
750381685133418496,692,146140,2016-07-05 17:31:49,27
750147208377409536,3102,146140,2016-07-05 02:00:06,960
750132105863102464,3607,146140,2016-07-05 01:00:05,1293
750117059602808832,4326,146140,2016-07-05 00:00:18,1312
750101899009982464,3038,146140,2016-07-04 23:00:03,843
750086836815486976,2165,146140,2016-07-04 22:00:12,533
750071704093859840,7826,146140,2016-07-04 21:00:04,3339
750056684286914561,3157,146140,2016-07-04 20:00:23,895
750041628174217216,3178,146140,2016-07-04 19:00:33,618
750026558547456000,2718,146140,2016-07-04 18:00:41,791
750011400160841729,3241,146140,2016-07-04 17:00:26,908
749996283729883136,3064,146140,2016-07-04 16:00:22,817
749981277374128128,5116,146140,2016-07-04 15:00:45,2464
749774190421639168,4657,146140,2016-07-04 01:17:51,1313
749417653287129088,6107,146140,2016-07-03 01:41:06,1638
749403093750648834,2619,146140,2016-07-03 00:43:15,534
749395845976588288,8545,146140,2016-07-03 00:14:27,3433
749317047558017024,5497,146140,2016-07-02 19:01:20,2232
749075273010798592,5740,146140,2016-07-02 03:00:36,2070
749064354620928000,4793,146140,2016-07-02 02:17:13,1523
749036806121881602,3087,146140,2016-07-02 00:27:45,792
748977405889503236,10755,146140,2016-07-01 20:31:43,3393
748932637671223296,5804,146140,2016-07-01 17:33:49,2249
748705597323898880,2775,146140,2016-07-01 02:31:39,947
748699167502000129,4738,146140,2016-07-01 02:06:06,1585
748692773788876800,4238,146140,2016-07-01 01:40:41,1330
